labels,att1,att2,att3,att4,att5,att6,att7,att8,att9
nominal,56.0,0.0,92.0,3.0,50.0,0.0,36.0,43.0,6.0
nominal,41.0,3.0,83.0,0.0,42.0,4.0,41.0,41.0,0.0
nominal,47.0,1.0,81.0,0.0,46.0,0.0,34.0,35.0,0.0
nominal,56.0,4.0,77.0,0.0,-24.0,0.0,21.0,103.0,82.0
nominal,37.0,0.0,77.0,0.0,2.0,-19.0,40.0,74.0,34.0
nominal,43.0,-3.0,78.0,0.0,42.0,0.0,35.0,37.0,2.0
nominal,45.0,0.0,82.0,-30.0,44.0,0.0,37.0,38.0,0.0
nominal,37.0,5.0,77.0,0.0,-22.0,27.0,40.0,101.0,60.0
nominal,37.0,0.0,97.0,-7.0,28.0,0.0,60.0,69.0,8.0
nominal,45.0,0.0,86.0,0.0,44.0,-9.0,41.0,42.0,2.0
nominal,59.0,0.0,86.0,0.0,56.0,-22.0,28.0,30.0,2.0
nominal,37.0,0.0,77.0,0.0,-4.0,21.0,41.0,83.0,42.0
nominal,37.0,0.0,80.0,0.0,24.0,1.0,43.0,57.0,14.0
nominal,56.0,0.0,79.0,0.0,16.0,29.0,23.0,63.0,40.0
nominal,43.0,-4.0,84.0,0.0,42.0,-23.0,41.0,43.0,2.0
nominal,55.0,0.0,77.0,0.0,-18.0,-4.0,21.0,95.0,74.0
nominal,53.0,-2.0,82.0,0.0,54.0,0.0,29.0,28.0,0.0
nominal,85.0,0.0,88.0,-2.0,2.0,-9.0,3.0,86.0,82.0
nominal,37.0,0.0,76.0,0.0,18.0,-5.0,40.0,58.0,18.0
nominal,45.0,-2.0,79.0,0.0,46.0,23.0,33.0,32.0,0.0
nominal,44.0,5.0,86.0,0.0,44.0,19.0,42.0,42.0,0.0
nominal,47.0,-5.0,88.0,0.0,46.0,0.0,41.0,41.0,0.0
nominal,56.0,0.0,95.0,0.0,56.0,23.0,40.0,39.0,0.0
nominal,41.0,3.0,77.0,0.0,38.0,0.0,37.0,39.0,2.0
nominal,55.0,0.0,86.0,0.0,54.0,-10.0,30.0,32.0,2.0
nominal,55.0,0.0,96.0,0.0,46.0,-8.0,41.0,50.0,8.0
nominal,49.0,2.0,78.0,0.0,50.0,18.0,29.0,29.0,0.0
nominal,43.0,0.0,76.0,0.0,44.0,19.0,33.0,32.0,0.0
nominal,41.0,0.0,77.0,6.0,42.0,14.0,36.0,35.0,0.0
nominal,37.0,0.0,83.0,5.0,8.0,-6.0,47.0,75.0,28.0
nominal,37.0,0.0,77.0,0.0,28.0,-18.0,40.0,48.0,8.0
nominal,41.0,0.0,81.0,0.0,38.0,-4.0,40.0,42.0,2.0
nominal,46.0,0.0,90.0,0.0,46.0,8.0,44.0,44.0,0.0
nominal,45.0,2.0,87.0,0.0,44.0,-2.0,42.0,43.0,2.0
nominal,44.0,1.0,83.0,0.0,44.0,12.0,39.0,39.0,0.0
nominal,46.0,-1.0,88.0,2.0,46.0,0.0,41.0,41.0,0.0
nominal,41.0,0.0,78.0,-5.0,38.0,0.0,37.0,39.0,2.0
nominal,37.0,0.0,82.0,0.0,18.0,0.0,45.0,64.0,18.0
nominal,55.0,0.0,77.0,0.0,16.0,14.0,22.0,62.0,40.0
nominal,37.0,0.0,77.0,6.0,-12.0,0.0,41.0,90.0,50.0
nominal,45.0,0.0,76.0,0.0,44.0,-18.0,30.0,32.0,2.0
nominal,45.0,2.0,108.0,0.0,44.0,0.0,63.0,64.0,2.0
nominal,45.0,0.0,77.0,0.0,46.0,24.0,31.0,30.0,0.0
nominal,104.0,-3.0,105.0,-2.0,70.0,-30.0,1.0,35.0,34.0
nominal,58.0,0.0,84.0,0.0,56.0,-1.0,25.0,27.0,2.0
nominal,43.0,-5.0,81.0,0.0,44.0,15.0,38.0,37.0,0.0
nominal,49.0,0.0,83.0,-1.0,50.0,0.0,33.0,33.0,0.0
nominal,41.0,0.0,76.0,0.0,38.0,-24.0,35.0,37.0,2.0
nominal,37.0,0.0,100.0,0.0,34.0,16.0,64.0,67.0,4.0
nominal,45.0,0.0,76.0,-1.0,44.0,-1.0,31.0,32.0,2.0
nominal,45.0,0.0,88.0,0.0,46.0,16.0,42.0,41.0,0.0
nominal,55.0,0.0,97.0,0.0,52.0,26.0,41.0,45.0,4.0
nominal,46.0,-3.0,90.0,0.0,46.0,6.0,44.0,44.0,0.0
nominal,53.0,0.0,81.0,0.0,52.0,-20.0,28.0,30.0,2.0
nominal,37.0,1.0,75.0,0.0,20.0,0.0,38.0,54.0,16.0
nominal,37.0,3.0,77.0,0.0,34.0,-13.0,39.0,43.0,4.0
nominal,44.0,0.0,86.0,0.0,42.0,-4.0,42.0,44.0,2.0
nominal,37.0,0.0,77.0,0.0,16.0,6.0,41.0,62.0,22.0
nominal,51.0,0.0,86.0,-6.0,50.0,-9.0,36.0,37.0,2.0
nominal,41.0,-5.0,75.0,0.0,42.0,0.0,34.0,34.0,0.0
nominal,44.0,0.0,84.0,0.0,42.0,-27.0,40.0,43.0,2.0
nominal,42.0,0.0,86.0,3.0,42.0,0.0,45.0,45.0,0.0
nominal,45.0,5.0,76.0,0.0,44.0,0.0,30.0,32.0,2.0
nominal,85.0,0.0,88.0,0.0,0.0,-30.0,3.0,88.0,84.0
nominal,37.0,0.0,97.0,6.0,10.0,0.0,59.0,86.0,28.0
nominal,44.0,0.0,81.0,-1.0,44.0,1.0,38.0,37.0,0.0
nominal,105.0,-2.0,107.0,-4.0,70.0,0.0,2.0,37.0,36.0
nominal,37.0,2.0,86.0,0.0,36.0,0.0,49.0,50.0,0.0
nominal,56.0,0.0,97.0,0.0,52.0,-15.0,41.0,46.0,4.0
nominal,55.0,-5.0,78.0,0.0,10.0,1.0,23.0,68.0,46.0
nominal,46.0,0.0,77.0,0.0,46.0,11.0,32.0,31.0,0.0
nominal,37.0,1.0,92.0,5.0,6.0,0.0,54.0,86.0,32.0
nominal,42.0,1.0,77.0,-1.0,42.0,0.0,35.0,35.0,0.0
nominal,45.0,-5.0,88.0,0.0,46.0,8.0,42.0,41.0,0.0
nominal,37.0,0.0,81.0,1.0,24.0,0.0,44.0,57.0,14.0
nominal,46.0,3.0,83.0,0.0,44.0,-24.0,37.0,39.0,2.0
nominal,53.0,5.0,84.0,0.0,54.0,3.0,30.0,30.0,0.0
nominal,38.0,0.0,92.0,0.0,12.0,4.0,54.0,79.0,24.0
nominal,44.0,1.0,85.0,0.0,44.0,0.0,41.0,41.0,0.0
nominal,37.0,0.0,77.0,0.0,-14.0,-14.0,40.0,92.0,52.0
nominal,41.0,-2.0,76.0,0.0,38.0,-14.0,35.0,37.0,2.0
nominal,37.0,0.0,106.0,4.0,18.0,0.0,69.0,88.0,18.0
nominal,37.0,0.0,77.0,0.0,12.0,19.0,40.0,64.0,24.0
nominal,56.0,1.0,97.0,0.0,54.0,30.0,40.0,42.0,2.0
nominal,106.0,0.0,108.0,3.0,70.0,0.0,2.0,38.0,36.0
nominal,41.0,0.0,86.0,0.0,42.0,18.0,45.0,44.0,0.0
nominal,37.0,-19.0,78.0,0.0,10.0,0.0,42.0,68.0,26.0
nominal,42.0,4.0,79.0,0.0,42.0,2.0,37.0,37.0,0.0
nominal,41.0,-2.0,89.0,0.0,38.0,-17.0,48.0,50.0,2.0
nominal,49.0,1.0,80.0,0.0,46.0,-20.0,31.0,34.0,2.0
nominal,51.0,0.0,84.0,0.0,50.0,-7.0,33.0,35.0,2.0
nominal,41.0,0.0,86.0,0.0,38.0,-9.0,46.0,48.0,2.0
nominal,56.0,-4.0,87.0,1.0,56.0,0.0,31.0,30.0,0.0
nominal,46.0,2.0,90.0,0.0,46.0,8.0,44.0,43.0,0.0
nominal,37.0,0.0,79.0,0.0,10.0,13.0,42.0,69.0,26.0
nominal,49.0,3.0,81.0,0.0,50.0,5.0,32.0,32.0,0.0
nominal,37.0,0.0,106.0,0.0,26.0,4.0,69.0,80.0,12.0
nominal,47.0,5.0,78.0,1.0,46.0,0.0,31.0,32.0,0.0
nominal,37.0,0.0,104.0,-1.0,24.0,5.0,67.0,81.0,14.0
nominal,52.0,0.0,109.0,0.0,52.0,0.0,56.0,57.0,0.0
nominal,53.0,-4.0,81.0,0.0,52.0,-24.0,28.0,30.0,2.0
nominal,59.0,0.0,87.0,0.0,56.0,-9.0,28.0,30.0,2.0
nominal,40.0,-4.0,77.0,0.0,38.0,0.0,37.0,38.0,2.0
nominal,37.0,-1.0,95.0,-12.0,20.0,1.0,58.0,75.0,16.0
nominal,56.0,0.0,97.0,0.0,44.0,-1.0,41.0,53.0,12.0
nominal,49.0,0.0,88.0,0.0,50.0,6.0,39.0,39.0,0.0
nominal,46.0,0.0,81.0,0.0,46.0,13.0,35.0,35.0,0.0
nominal,48.0,-1.0,84.0,3.0,46.0,0.0,36.0,37.0,2.0
nominal,81.0,0.0,84.0,0.0,-14.0,21.0,3.0,100.0,96.0
nominal,51.0,5.0,84.0,0.0,52.0,16.0,33.0,32.0,0.0
nominal,40.0,0.0,109.0,5.0,38.0,0.0,69.0,71.0,2.0
nominal,56.0,0.0,80.0,0.0,54.0,-24.0,24.0,26.0,2.0
nominal,39.0,-3.0,91.0,0.0,6.0,16.0,52.0,86.0,34.0
nominal,56.0,0.0,81.0,0.0,-10.0,-6.0,25.0,92.0,66.0
nominal,56.0,0.0,78.0,1.0,10.0,16.0,22.0,68.0,46.0
nominal,50.0,0.0,87.0,-2.0,50.0,0.0,37.0,38.0,0.0
nominal,41.0,0.0,75.0,0.0,42.0,23.0,34.0,34.0,0.0
nominal,77.0,0.0,81.0,0.0,-40.0,6.0,4.0,123.0,118.0
nominal,48.0,0.0,86.0,8.0,46.0,0.0,38.0,40.0,2.0
nominal,52.0,4.0,81.0,0.0,52.0,0.0,28.0,29.0,0.0
nominal,49.0,0.0,84.0,0.0,46.0,-3.0,36.0,38.0,2.0
nominal,49.0,0.0,86.0,6.0,46.0,-14.0,38.0,40.0,2.0
nominal,56.0,0.0,86.0,0.0,56.0,1.0,31.0,30.0,0.0
nominal,80.0,0.0,84.0,0.0,-42.0,0.0,5.0,128.0,124.0
nominal,53.0,0.0,86.0,0.0,54.0,0.0,33.0,32.0,0.0
nominal,41.0,-5.0,97.0,0.0,42.0,0.0,56.0,56.0,0.0
nominal,44.0,0.0,77.0,4.0,44.0,0.0,33.0,34.0,0.0
nominal,41.0,-3.0,76.0,0.0,42.0,0.0,34.0,34.0,0.0
nominal,56.0,0.0,83.0,0.0,56.0,7.0,27.0,26.0,0.0
nominal,56.0,1.0,83.0,0.0,56.0,8.0,27.0,26.0,0.0
nominal,105.0,0.0,106.0,-7.0,72.0,5.0,1.0,33.0,32.0
nominal,37.0,0.0,80.0,0.0,34.0,-16.0,43.0,46.0,4.0
nominal,37.0,0.0,83.0,0.0,10.0,-16.0,46.0,72.0,26.0
nominal,55.0,0.0,77.0,0.0,-18.0,-12.0,21.0,95.0,74.0
nominal,37.0,0.0,76.0,-2.0,38.0,24.0,39.0,37.0,0.0
nominal,107.0,0.0,108.0,0.0,72.0,8.0,1.0,36.0,34.0
nominal,37.0,4.0,83.0,-3.0,34.0,0.0,45.0,49.0,4.0
nominal,37.0,0.0,76.0,0.0,38.0,9.0,38.0,37.0,0.0
nominal,37.0,0.0,95.0,0.0,16.0,4.0,58.0,80.0,22.0
nominal,37.0,0.0,76.0,6.0,30.0,9.0,39.0,45.0,6.0
nominal,53.0,-2.0,83.0,0.0,54.0,13.0,30.0,29.0,0.0
nominal,44.0,0.0,95.0,0.0,44.0,2.0,52.0,51.0,0.0
nominal,51.0,0.0,90.0,0.0,52.0,5.0,38.0,38.0,0.0
nominal,37.0,-2.0,76.0,0.0,36.0,-23.0,39.0,40.0,2.0
nominal,84.0,-1.0,88.0,-3.0,6.0,-9.0,5.0,83.0,78.0
nominal,56.0,-1.0,87.0,0.0,56.0,3.0,31.0,30.0,0.0
nominal,80.0,0.0,84.0,0.0,-36.0,0.0,4.0,120.0,116.0
nominal,55.0,0.0,96.0,-1.0,42.0,0.0,41.0,55.0,14.0
nominal,37.0,0.0,77.0,0.0,18.0,-2.0,40.0,59.0,18.0
nominal,56.0,0.0,81.0,0.0,-14.0,2.0,25.0,97.0,72.0
nominal,45.0,3.0,79.0,0.0,44.0,-6.0,33.0,35.0,2.0
nominal,55.0,0.0,93.0,0.0,46.0,-5.0,37.0,46.0,8.0
nominal,45.0,0.0,88.0,-7.0,46.0,-53.0,42.0,41.0,0.0
nominal,82.0,0.0,86.0,0.0,-10.0,23.0,3.0,96.0,92.0
nominal,47.0,0.0,108.0,0.0,46.0,0.0,62.0,62.0,0.0
nominal,49.0,3.0,81.0,0.0,50.0,1.0,31.0,32.0,0.0
nominal,46.0,0.0,81.0,-2.0,46.0,11.0,35.0,34.0,0.0
nominal,53.0,0.0,82.0,1.0,54.0,14.0,29.0,28.0,0.0
nominal,55.0,5.0,80.0,-7.0,54.0,0.0,25.0,26.0,2.0
nominal,48.0,1.0,79.0,2.0,46.0,0.0,31.0,32.0,2.0
nominal,46.0,0.0,86.0,0.0,46.0,3.0,40.0,39.0,0.0
nominal,49.0,0.0,100.0,-7.0,46.0,-25.0,51.0,54.0,2.0
nominal,41.0,0.0,80.0,-2.0,42.0,0.0,39.0,39.0,0.0
nominal,46.0,3.0,78.0,0.0,44.0,-25.0,32.0,34.0,2.0
nominal,37.0,4.0,106.0,0.0,36.0,0.0,69.0,70.0,0.0
nominal,39.0,4.0,80.0,5.0,38.0,0.0,41.0,41.0,0.0
nominal,47.0,0.0,107.0,4.0,46.0,0.0,60.0,60.0,0.0
nominal,56.0,1.0,81.0,0.0,-10.0,-16.0,25.0,91.0,66.0
nominal,56.0,0.0,76.0,0.0,-12.0,18.0,20.0,89.0,68.0
nominal,53.0,4.0,83.0,0.0,52.0,-7.0,30.0,31.0,2.0
nominal,39.0,0.0,78.0,-1.0,38.0,-2.0,39.0,39.0,0.0
nominal,81.0,0.0,85.0,-7.0,-22.0,0.0,4.0,108.0,104.0
nominal,84.0,0.0,87.0,6.0,-2.0,0.0,3.0,90.0,86.0
nominal,55.0,0.0,79.0,2.0,24.0,13.0,24.0,56.0,32.0
nominal,55.0,-1.0,96.0,-3.0,54.0,-4.0,41.0,42.0,2.0
nominal,56.0,0.0,95.0,0.0,46.0,21.0,40.0,49.0,10.0
nominal,41.0,1.0,108.0,0.0,38.0,-23.0,67.0,69.0,2.0
nominal,37.0,0.0,95.0,1.0,10.0,7.0,57.0,84.0,28.0
nominal,55.0,-3.0,98.0,1.0,46.0,0.0,42.0,51.0,8.0
nominal,37.0,0.0,77.0,0.0,12.0,21.0,40.0,64.0,24.0
nominal,43.0,0.0,87.0,7.0,42.0,-2.0,44.0,46.0,2.0
nominal,37.0,0.0,80.0,0.0,10.0,11.0,43.0,70.0,26.0
nominal,54.0,0.0,87.0,5.0,54.0,0.0,33.0,33.0,0.0
nominal,37.0,-2.0,97.0,0.0,34.0,0.0,60.0,64.0,4.0
nominal,46.0,2.0,80.0,0.0,44.0,-29.0,34.0,36.0,2.0
nominal,37.0,1.0,99.0,0.0,28.0,0.0,62.0,71.0,8.0
nominal,48.0,0.0,86.0,3.0,46.0,0.0,39.0,40.0,2.0
nominal,43.0,1.0,76.0,-2.0,42.0,-3.0,33.0,35.0,2.0
nominal,46.0,0.0,76.0,0.0,46.0,15.0,30.0,30.0,0.0
nominal,52.0,0.0,84.0,3.0,52.0,2.0,32.0,32.0,0.0
nominal,37.0,0.0,86.0,-1.0,36.0,0.0,49.0,50.0,0.0
nominal,55.0,-3.0,98.0,0.0,46.0,5.0,42.0,51.0,8.0
nominal,48.0,-5.0,77.0,0.0,46.0,0.0,29.0,30.0,2.0
nominal,37.0,0.0,80.0,0.0,12.0,8.0,43.0,67.0,24.0
nominal,37.0,0.0,81.0,0.0,10.0,8.0,44.0,70.0,26.0
nominal,37.0,0.0,75.0,0.0,18.0,-10.0,38.0,57.0,18.0
nominal,44.0,-1.0,84.0,0.0,44.0,2.0,40.0,40.0,0.0
nominal,45.0,-4.0,85.0,2.0,44.0,0.0,40.0,41.0,2.0
nominal,49.0,0.0,88.0,0.0,46.0,-17.0,40.0,42.0,2.0
nominal,51.0,-4.0,82.0,0.0,50.0,-12.0,31.0,33.0,2.0
nominal,56.0,0.0,76.0,0.0,-4.0,177.0,20.0,81.0,62.0
nominal,37.0,0.0,104.0,-6.0,34.0,0.0,67.0,71.0,4.0
nominal,43.0,0.0,83.0,0.0,42.0,-7.0,39.0,41.0,2.0
nominal,41.0,3.0,76.0,0.0,38.0,-4.0,35.0,37.0,2.0
nominal,39.0,5.0,86.0,0.0,38.0,0.0,47.0,48.0,0.0
nominal,79.0,2.0,83.0,0.0,-42.0,0.0,4.0,126.0,122.0
nominal,37.0,-1.0,79.0,-3.0,10.0,-8.0,42.0,68.0,26.0
nominal,37.0,0.0,79.0,0.0,-2.0,-29.0,42.0,82.0,40.0
nominal,44.0,0.0,86.0,-4.0,44.0,4.0,43.0,42.0,0.0
nominal,48.0,0.0,83.0,4.0,46.0,0.0,35.0,36.0,2.0
nominal,55.0,0.0,78.0,0.0,18.0,21.0,23.0,60.0,38.0
nominal,37.0,4.0,80.0,0.0,36.0,0.0,43.0,44.0,2.0
nominal,81.0,0.0,84.0,0.0,-18.0,-22.0,3.0,103.0,100.0
nominal,42.0,-2.0,108.0,0.0,42.0,0.0,66.0,67.0,0.0
nominal,53.0,0.0,86.0,0.0,52.0,-24.0,32.0,34.0,2.0
nominal,37.0,0.0,79.0,0.0,12.0,-8.0,42.0,66.0,24.0
nominal,53.0,-1.0,86.0,2.0,54.0,0.0,32.0,32.0,0.0
nominal,37.0,0.0,77.0,1.0,34.0,-8.0,40.0,43.0,2.0
nominal,37.0,0.0,76.0,-5.0,28.0,9.0,39.0,47.0,8.0
nominal,59.0,1.0,84.0,0.0,56.0,-8.0,25.0,27.0,2.0
nominal,41.0,0.0,77.0,0.0,38.0,-26.0,37.0,39.0,2.0
nominal,53.0,0.0,86.0,-1.0,54.0,1.0,33.0,32.0,0.0
nominal,51.0,-65.0,88.0,0.0,8.0,5.0,37.0,81.0,44.0
nominal,48.0,0.0,86.0,0.0,46.0,0.0,38.0,39.0,2.0
nominal,42.0,4.0,78.0,-2.0,42.0,0.0,36.0,37.0,2.0
nominal,49.0,-1.0,88.0,0.0,46.0,-20.0,39.0,41.0,2.0
nominal,106.0,0.0,108.0,1.0,72.0,2.0,1.0,35.0,34.0
nominal,55.0,-2.0,98.0,0.0,46.0,12.0,42.0,51.0,8.0
nominal,47.0,0.0,78.0,8.0,46.0,0.0,31.0,32.0,0.0
nominal,55.0,1.0,85.0,0.0,54.0,0.0,31.0,31.0,0.0
nominal,49.0,-1.0,100.0,-2.0,50.0,16.0,52.0,51.0,0.0
nominal,45.0,-1.0,107.0,0.0,46.0,14.0,62.0,60.0,0.0
nominal,84.0,0.0,87.0,-5.0,0.0,1.0,3.0,87.0,84.0
nominal,53.0,3.0,82.0,0.0,52.0,-6.0,29.0,30.0,2.0
nominal,57.0,4.0,79.0,0.0,56.0,0.0,22.0,23.0,0.0
nominal,37.0,1.0,76.0,-2.0,30.0,-4.0,40.0,45.0,6.0
nominal,45.0,0.0,82.0,6.0,44.0,0.0,37.0,38.0,2.0
nominal,51.0,3.0,81.0,0.0,52.0,5.0,29.0,29.0,0.0
nominal,42.0,0.0,99.0,-1.0,42.0,0.0,58.0,58.0,0.0
nominal,37.0,0.0,76.0,-2.0,16.0,16.0,39.0,61.0,22.0
nominal,37.0,0.0,78.0,0.0,36.0,-6.0,41.0,42.0,2.0
nominal,41.0,-6.0,78.0,-5.0,42.0,-7.0,37.0,37.0,0.0
nominal,55.0,0.0,77.0,0.0,-4.0,-6.0,21.0,82.0,60.0
nominal,56.0,0.0,81.0,0.0,-14.0,31.0,25.0,97.0,72.0
nominal,37.0,0.0,77.0,4.0,36.0,0.0,41.0,41.0,0.0
nominal,46.0,0.0,85.0,0.0,46.0,0.0,39.0,39.0,0.0
nominal,37.0,0.0,83.0,0.0,30.0,-20.0,47.0,52.0,6.0
nominal,56.0,0.0,96.0,0.0,50.0,-18.0,40.0,47.0,6.0
nominal,49.0,0.0,79.0,0.0,46.0,-26.0,30.0,33.0,2.0
nominal,52.0,-2.0,81.0,0.0,52.0,0.0,29.0,30.0,0.0
nominal,55.0,0.0,78.0,0.0,2.0,-1.0,23.0,75.0,52.0
nominal,41.0,0.0,77.0,0.0,42.0,4.0,36.0,36.0,0.0
nominal,49.0,0.0,77.0,-3.0,50.0,0.0,28.0,28.0,0.0
nominal,44.0,0.0,87.0,0.0,44.0,3.0,43.0,43.0,0.0
nominal,44.0,0.0,79.0,-2.0,44.0,7.0,35.0,35.0,0.0
nominal,37.0,0.0,105.0,-2.0,34.0,0.0,68.0,71.0,4.0
nominal,45.0,0.0,86.0,0.0,44.0,-18.0,40.0,42.0,2.0
nominal,46.0,2.0,86.0,-1.0,46.0,10.0,41.0,40.0,0.0
nominal,47.0,0.0,90.0,5.0,46.0,0.0,43.0,43.0,0.0
nominal,45.0,1.0,102.0,0.0,44.0,0.0,57.0,58.0,2.0
nominal,37.0,0.0,76.0,-2.0,20.0,-4.0,40.0,55.0,16.0
nominal,49.0,-1.0,77.0,0.0,50.0,5.0,28.0,28.0,0.0
nominal,37.0,0.0,79.0,0.0,16.0,18.0,43.0,64.0,22.0
nominal,37.0,0.0,78.0,-1.0,2.0,-4.0,41.0,75.0,34.0
nominal,45.0,-1.0,85.0,2.0,46.0,9.0,40.0,39.0,0.0
nominal,42.0,0.0,84.0,-7.0,42.0,0.0,42.0,43.0,0.0
nominal,37.0,0.0,104.0,-5.0,24.0,0.0,67.0,81.0,14.0
nominal,41.0,1.0,80.0,0.0,42.0,31.0,39.0,39.0,0.0
nominal,55.0,0.0,95.0,0.0,34.0,-11.0,40.0,62.0,22.0
nominal,46.0,-1.0,108.0,-7.0,46.0,0.0,62.0,61.0,0.0
nominal,55.0,0.0,77.0,0.0,28.0,12.0,21.0,48.0,28.0
nominal,37.0,0.0,95.0,2.0,18.0,0.0,58.0,77.0,20.0
nominal,39.0,-1.0,106.0,0.0,38.0,0.0,67.0,67.0,0.0
nominal,53.0,-4.0,81.0,0.0,54.0,0.0,28.0,27.0,0.0
nominal,66.0,0.0,113.0,0.0,68.0,16.0,47.0,45.0,0.0
nominal,37.0,0.0,94.0,5.0,10.0,-24.0,57.0,84.0,26.0
nominal,37.0,0.0,84.0,3.0,24.0,-7.0,47.0,61.0,14.0
nominal,37.0,0.0,107.0,0.0,38.0,23.0,69.0,68.0,0.0
nominal,46.0,-2.0,80.0,0.0,46.0,0.0,34.0,34.0,0.0
