labels,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57
anomaly,0.0,0.0,0.0607843137254902,0.0,0.063,0.10714285714285715,0.04264099037138927,0.05272108843537415,0.0,0.0,0.0,0.03205791106514995,0.055855855855855854,0.0,0.0,0.0155,0.060546875,0.0,0.13599999999999998,0.0,0.29785247432306255,0.0,0.0,0.031794871794871796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014472455648926236,0.0,0.0,0.0,0.0,0.02046617396247868,0.0,0.0,0.026986506746626688,0.0027232840788743756,0.0004675442578302314,0.0040853381752156154,0.02423318081681071
anomaly,0.0,0.0,0.09019607843137256,0.0,0.13899999999999998,0.0,0.12792297111416784,0.15816326530612246,0.0,0.0,0.23,0.09617373319544985,0.0,0.0,0.0,0.06949999999999999,0.0,0.05981794538361508,0.049600000000000005,0.0,0.04295051353874883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015735461801596354,0.0,0.0,0.0,0.0,0.0034797518785617027,0.00040127099409895594,0.0031774852473899226,0.012540247415692256
anomaly,0.01152073732718894,0.0035014005602240898,0.07843137254901962,0.0,0.034,0.0,0.0,0.0,0.10836501901140684,0.0027502750275027505,0.0,0.02895553257497415,0.019819819819819822,0.0,0.0,0.0085,0.0,0.0,0.05546666666666667,0.0027502750275027505,0.08590102707749767,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0035014005602240898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007703081232492998,0.0,0.0,0.002334267040149393,0.0,0.0,0.0,0.004332953249714938,0.01876065946560546,0.0,0.0030482172547570663,0.013160086623354989,0.0004538806798123959,0.003523377212891512,0.042669087607807535,0.2223351974241654
anomaly,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865832859579306,0.0,0.0010468624915327298,0.0,0.0,0.0014416704493871993,0.006354970494779845,0.04677173360447382
anomaly,0.03225806451612904,0.009803921568627453,0.056862745098039215,0.0,0.028999999999999998,0.04931972789115646,0.0,0.04931972789115646,0.0,0.0,0.145,0.0,0.025225225225225228,0.0,0.0,0.0435,0.05664062499999999,0.05591677503250975,0.1952,0.0,0.1223155929038282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420899854862119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027077497665732957,0.0,0.0,0.0,0.0,0.0045480386583285955,0.0,0.008159369419299218,0.0,0.0,0.0019255560599182931,0.016795279164775308,0.07388578207083545
anomaly,0.12903225806451615,0.0,0.16470588235294117,0.0,0.028000000000000004,0.14285714285714285,0.0,0.14285714285714285,0.0532319391634981,0.015401540154015403,0.14,0.14581178903826267,0.0,0.0,0.0,0.0,0.275390625,0.0,0.0448,0.10891089108910891,0.2642390289449113,0.0,0.06982543640897756,0.08615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244457077885162,0.0,0.039842354824804485,0.007163085124104613,0.0,0.0027044938719927372,0.02088061733999092,0.06524317912218268
anomaly,0.08294930875576037,0.02030812324929972,0.07058823529411765,0.0,0.0,0.09863945578231292,0.009628610729023386,0.02380952380952381,0.12547528517110268,0.06875687568756876,0.07,0.1437435367114788,0.1045045045045045,0.11000000000000001,0.03174603174603175,0.007000000000000001,0.0,0.0,0.12533333333333332,0.0,0.11671335200746964,0.004093567251461989,0.14463840399002492,0.029743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843137254905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009822033376439436,0.044311177744461104,0.014070301074184277,0.0033490694507489786,0.06536541080344985,0.19691577698695137
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585434173669467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20306513409961688,0.0,0.002610077167498865,0.004539264639128461,0.005083884087442806
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439503619441571,0.0,0.0,0.0,0.0,0.0,0.0,0.2805333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226799679783238,0.0,0.0176004841393918,0.0021180208806173403,0.0040853381752156154,0.0049144212845280465
anomaly,0.0,0.0,0.0,0.0,0.063,0.0,0.04264099037138927,0.10714285714285715,0.05893536121673004,0.034653465346534656,0.155,0.03205791106514995,0.055855855855855854,0.0,0.0,0.0155,0.0,0.0,0.1696,0.0,0.028944911297852472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025582717453098352,0.0,0.004156659892850545,0.0,0.0,0.0023032228778937813,0.017703132092601,0.03219793255380444
anomaly,0.20737327188940094,0.0,0.0,0.0,0.0,0.0,0.12379642365887208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17578125,0.11703511053315994,0.09653333333333333,0.0,0.25396825396825395,0.0,0.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016534269351561055,0.0,0.0,0.0016177939173853836,0.008170676350431231,0.010676156583629894
anomaly,0.10829493087557604,0.021708683473389355,0.09215686274509804,0.0,0.005,0.022108843537414966,0.00687757909215956,0.04421768707482993,0.07984790874524715,0.041804180418041806,0.13,0.10031023784901758,0.1027027027027027,0.123,0.0,0.005,0.09179687499999999,0.0,0.17226666666666668,0.0,0.1391223155929038,0.0,0.24688279301745636,0.03487179487179488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009337068160597572,0.0,0.0,0.0,0.0,0.01269660792116733,0.0,0.010099144035962805,0.14292853573213393,0.007917696303394018,0.004473899228325012,0.08987743985474353,0.5353329944077275
anomaly,0.11290322580645161,0.019607843137254905,0.07843137254901962,0.0,0.009,0.01870748299319728,0.002751031636863824,0.03571428571428571,0.07984790874524715,0.041254125412541254,0.115,0.09203722854188211,0.0972972972972973,0.10600000000000001,0.0,0.008,0.064453125,0.002600780234070221,0.17226666666666668,0.0,0.13632119514472454,0.0,0.25685785536159605,0.05230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009337068160597572,0.0,0.0,0.0,0.0,0.011180595035057797,0.0,0.012038918652626393,0.1445943694819257,0.007262090876998335,0.004342260553790286,0.08715388107126645,0.5438061345534655
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156215621562156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10453333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004993191103041308,0.0009078529278256923,0.005083884087442806
anomaly,0.0,0.04061624649859944,0.11372549019607843,0.0,0.0,0.0,0.0,0.09863945578231292,0.11026615969581749,0.4152915291529153,0.29,0.11995863495346432,0.0,0.0,0.0,0.0,0.11328124999999999,0.0,0.2165333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036384309266628764,0.0,0.005911694069831886,0.0,0.004841393917998891,0.00047753064003631414,0.0040853381752156154,0.009659379766141332
anomaly,0.0,0.0,0.19411764705882353,0.0,0.024,0.0,0.0,0.0,0.045627376425855515,0.02695269526952695,0.0,0.050672182006204755,0.0,0.0,0.05442176870748299,0.012,0.0,0.0,0.012799999999999999,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006632556376729203,0.0,0.0,0.0,0.0,0.004135270086246028,0.09441670449387199,0.06761565836298933
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.16918844566712518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970195209064597,0.0,0.0,0.00034407625964593736,0.0031774852473899226,0.0066090493136756485
anomaly,0.0,0.023109243697478993,0.06470588235294118,0.0,0.16499999999999998,0.056122448979591844,0.0907840440165062,0.0,0.0,0.0088008800880088,0.08,0.10237849017580145,0.0,0.0,0.0,0.040999999999999995,0.064453125,0.02080624187256177,0.14986666666666668,0.0,0.09243697478991596,0.0,0.12219451371571073,0.033846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088008800880088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737540269092288,0.01837784856652781,0.0077590984666543504,0.008329168748958855,0.0025215593322910888,0.0047834770767135725,0.1584203359055833,0.12201321809862735
anomaly,0.0,0.0,0.10784313725490198,0.0,0.0,0.0935374149659864,0.0,0.04591836734693878,0.0,0.0,0.275,0.027921406411582216,0.04864864864864865,0.0,0.0,0.05500000000000001,0.052734375,0.10793237971391416,0.1328,0.0,0.2838468720821662,0.0,0.0,0.027692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012605042016806723,0.0,0.0,0.0,0.0,0.03676331248815615,0.0,0.017919822649177904,0.04847576211894052,0.029350950627868272,0.0011883794825238313,0.015433499773036768,0.04914421284528046
anomaly,0.06451612903225808,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.08686659772492243,0.10090090090090091,0.0,0.19047619047619047,0.041999999999999996,0.05468750000000001,0.5864759427828348,0.13546666666666668,0.0,0.23716153127917833,0.0,0.06982543640897756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017244646579495926,0.0,0.035316214052589445,0.0074962518740629685,0.0,0.0056087153881071265,0.04675442578302315,0.08862904592441959
anomaly,0.01612903225806452,0.015406162464985995,0.1607843137254902,0.0,0.052000000000000005,0.0,0.009628610729023386,0.0,0.12737642585551331,0.032453245324532455,0.11,0.08479834539813857,0.012612612612612614,0.0,0.03174603174603175,0.0,0.013671875000000002,0.0,0.17546666666666666,0.0121012101210121,0.1746031746031746,0.0,0.0,0.022564102564102566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01800265302255069,0.0,0.0036640187203645543,0.011827419623521572,0.008422008169852236,0.002205174761688606,0.03313663186563777,0.16488730723606168
anomaly,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.03576341127922972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.04855275443510738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.10535917901938427,0.015918135304150087,0.020583190394511147,0.011638647699981526,0.0,0.053003177164758684,0.011638674534725375,0.04675442578302315,0.18251143873919676
anomaly,0.0783410138248848,0.0,0.33333333333333337,0.0,0.10200000000000001,0.0,0.0,0.0,0.12927756653992398,0.056105610561056105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018133333333333335,0.056105610561056105,0.06349206349206349,0.0,0.0,0.0,0.01632261161785886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027649485805776218,0.017491254372813594,0.0,0.401573309123922,0.6009986382206083,0.22521606507371633
anomaly,0.020737327188940093,0.0,0.01764705882352941,0.0,0.039,0.015306122448979591,0.012379642365887207,0.0,0.036121673003802285,0.01595159515951595,0.195,0.04963805584281282,0.0,0.057999999999999996,0.0,0.0435,0.037109375,0.0,0.08853333333333332,0.2255225522552255,0.15499533146591968,0.0,0.0972568578553616,0.019487179487179488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02653022550691681,0.0,0.010037563889402057,0.025820423121772445,0.0,0.005277349069450749,0.22378574670903315,0.24690730384680562
anomaly,0.0,0.0,0.07254901960784314,0.0,0.0,0.0,0.05089408528198074,0.0,0.0,0.0,0.0,0.038262668045501554,0.0,0.0,0.0,0.037,0.072265625,0.048114434330299084,0.039466666666666664,0.02035203520352035,0.03454715219421101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07773109243697479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057229486450634824,0.0,0.007420407660570232,0.009995002498750623,0.0,0.001058556513844757,0.007716749886518384,0.024063718013895948
anomaly,0.0,0.062324929971988796,0.22352941176470587,0.0,0.012,0.0,0.0,0.02040816326530612,0.047528517110266164,0.006600660066006601,0.06,0.03929679420889349,0.021621621621621623,0.0,0.25850340136054417,0.0,0.0234375,0.26527958387516254,0.14933333333333332,0.006600660066006601,0.11858076563958916,0.0,0.0,0.012307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015604681404421325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035057797991282925,0.0,0.011423117187018904,0.010161585873729801,0.0,0.00170494779845665,0.03767589650476623,0.08032536858159633
anomaly,0.11981566820276499,0.029411764705882353,0.06862745098039216,0.0,0.014000000000000002,0.00510204081632653,0.004126547455295736,0.017006802721088437,0.1064638783269962,0.04400440044004401,0.14,0.07238883143743537,0.10090090090090091,0.119,0.006802721088435374,0.012,0.087890625,0.0,0.17013333333333333,0.0,0.13352007469654525,0.0,0.09476309226932669,0.06461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.014591624028804245,0.0,0.013947903196009605,0.09045477261369315,0.006001311210852791,0.004816159782115297,0.12936904221516116,0.373834943229961
anomaly,0.0,0.0,0.05294117647058824,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04373333333333333,0.0,0.10270774976657329,0.11286549707602338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310610259252418,0.0,0.009430631902768672,0.005168406718111665,0.021788470267816613,0.05541433655312659
anomaly,0.0,0.0,0.26470588235294124,0.023255813953488372,0.0,0.0,0.0,0.2295918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042016806722,0.0,0.0,0.0,0.0,0.0,0.0,0.11047478292998338,0.0,0.0,0.0013763050385837495,0.007262823422605538,0.013048635824436536
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8902743142144639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01865878440790689,0.10094952523738131,0.0,0.0019164775306400364,0.0040853381752156154,0.004575495678698526
anomaly,0.10829493087557604,0.06582633053221289,0.1843137254901961,0.0,0.047,0.0,0.0,0.07993197278911564,0.0,0.1034103410341034,0.0,0.24301964839710447,0.0,0.047,0.0,0.0235,0.0,0.0,0.10026666666666666,0.0,0.4836601307189542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047943907523213945,0.0,0.051942853623991626,0.02798600699650175,0.004236219678249029,0.051048570131638674,0.2882433045846573,0.12591086256566683
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.128,0.0,0.22408963585434172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464560625654288,0.04847576211894052,0.0,0.0013617793917385383,0.004539264639128461,0.007456363328249449
anomaly,0.0,0.0,0.16666666666666669,0.0,0.08499999999999999,0.03571428571428571,0.02888583218707015,0.0,0.0,0.08250825082508251,0.0,0.0,0.0,0.0,0.24263038548752835,0.0,0.041015625,0.0,0.034133333333333335,0.01155115511551155,0.15966386554621848,0.4140350877192982,0.3192019950124689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143173840753741,0.04514409461935699,0.0488678198598013,0.007310031774852474,0.025873808443032227,0.14709371293001186
anomaly,0.0,0.0,0.0,0.0,0.0,0.0,0.11829436038514443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.2249674902470741,0.18506666666666668,0.0,0.16153127917833798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028614743225317412,0.0,0.023369665619804175,0.0,0.0,0.0015887426236949613,0.0040853381752156154,0.009150991357397052
